"138","Yanibar",52.2881,8.4855
"139","Bordal",52.0396,8.7223
"140","Eczar",52.1564,7.9809
"141","Draenell's Point",52.4518,8.5228
"142","Indinor",52.0426,8.3784
"143","Mawan",52.3298,8.3541
"144","Dorajan",51.7248,8.49
"145","Skeebo",52.146,8.0264
"146","Bendeluum",52.0317,8.178
"147","UR-2650",52.254,7.988
"148","Lwhekk",52.1322,8.6921
"149","Kuras II",52.493,8.1783
"150","Muskree",52.0941,8.734
"151","Alorthas",51.798,8.1281
"152","Aralia",52.6192,8.2043
"153","Iktotchon",52.0197,8.4675
