"143","Peppel",52.0408,9.0192
"144","Kirrek",52.4762,8.91
"145","Ord Thoden",52.0911,8.1154
"146","Tanjay IV",51.8462,8.708
"147","Fresia",51.7957,8.5999
"148","Keltos IV",52.4253,7.95
"149","Sareet",52.3036,8.8994
"150","k'Farri",51.4907,8.5822
"151","Raydonia",52.2254,8.1464
"152","Sikurd",52.5961,8.628
"153","Kammia",52.0452,8.8494
"154","Ovise IV",52.0668,8.75
"155","Shiffrin",52.0056,8.383
