"75","Pitrillistia",52.4186,8.5784
"76","Beta Rhama",52.455,8.4253
"77","Lorell",52.1672,8.0959
"78","Öetrago",52.1617,8.4392
"79","Edatha",52.4279,8.661
"80","Lanos",52.0176,8.6904
"81","Phorliss",51.7315,8.4157
"82","Bonadan",52.2961,8.6214
"83","Genian",51.7097,8.1387
"84","Yavin Prime",51.8149,8.7886
"85","Lanthrym",52.2681,8.0602
"86","Haldeen",52.5004,8.1323
"87","Bogden",51.8712,8.7143
"88","Cattamascar",51.9456,8.7017
"89","Eamus 6",52.243,8.5146
"90","Revyia",51.9803,8.7206
"91","Janara III",51.7525,8.5842
"92","Ruby",52.4006,8.334
"93","Skynara",52.4112,8.6678
"94","Abrion Major",52.2985,8.754
"95","Gosfambling",51.8288,8.2203
"96","Mindor",52.4372,8.4721
"97","Arda-3",52.396,8.2516
"98","Ank Kit'aar",51.6236,8.4508
"99","Tanger",52.2225,8.3836
"100","Kothlis",52.4233,8.4228
"101","Pheon",51.9442,8.2386
"102","Bessimir",51.9957,8.0236
"103","Rhelg",51.8647,7.9064
"104","Grizmallt",52.4147,8.1116
"105","Renatasia III",52.1447,8.3666
"106","Romossobar",52.0799,8.2062
"107","Soun IV",52.0391,8.3736
"108","Aris",52.3758,8.1407
"109","Makem Te",52.1408,8.3401
"110","Kidiet Olgo",52.309,8.3617
"111","Vaynai",52.2931,8.6151
"112","Andara",52.2514,8.0242
"113","Sump",51.8412,8.4226
"114","Tallakron",51.7855,8.0217
"115","Thaldo",52.3132,8.7257
"116","Troska",52.1899,8.698
"117","Bront",52.5851,8.4755
"118","Corjain",52.0131,8.044
"119","Parein II",51.9255,8.633
"120","Tefau",52.2109,8.2939
"121","Ongella",52.1952,8.1637
"122","Amarin",52.3799,8.4607
"123","Athiss",52.1188,8.7857
"124","Tuerto",52.0259,8.5025
"125","Vandin",51.781,8.5039
"126","Low'n",51.6481,8.2839
"127","Nellac Kram",51.9105,8.0893
"128","Syned",51.796,8.1215
"129","Cordes",52.2966,8.6629
"130","Chazwa",51.8119,8.7543
"131","Caaraz",52.1914,8.8405
"132","Norval II",52.2709,8.3032
"133","Valgauth",51.8103,8.1662
"134","Nezni",51.7095,8.5515
"135","Jangelle",52.1173,8.5912
"136","Joralla",52.0264,8.4708
"137","Rafa V",52.3251,8.6759
"138","Ket",52.5385,8.3975
"139","Polus",52.1631,8.5433
"140","Kalab",51.705,8.4291
"141","Dentaal",51.8198,8.5674
"142","Glova",52.1369,8.296
"143","ZXK-100346.6a",52.4644,8.2498
"144","Greater Galam",52.3246,8.2547
"145","Valahari",52.3331,8.8206
"146","Teh'Jar II",52.3878,8.4006
"147","Gap Nine",52.382,8.2018
"148","Seft",52.0682,8.7879
"149","Leviathan",52.1018,8.0223
"150","Sibisime",51.9492,8.3978
"151","Viamarr 4",52.4475,8.3376
"152","Kaloo",52.0099,8.2343
"153","Korda Six",51.6896,8.414
"154","Ord Simres",51.9874,8.7647
"155","Dragos VI",51.7463,8.2266
"156","Veron Minor",52.188,8.6142
"157","Darkon III",51.6861,8.31
"158","Thobek",52.0243,8.2645
"159","Kirrek",52.1677,8.601
