"137","Iskadrell",52.0393,8.328
"138","Nam'ta",52.0364,8.3497
"139","Korriz",52.1527,8.942
"140","Isen",52.3978,8.3228
"141","Culroon III",51.7725,8.4913
"142","Tun",51.6843,8.6175
"143","Teya IV",52.4059,8.7468
"144","Ergeshui",52.1224,8.0104
"145","Taris",52.1218,8.6057
"146","Ubertica",51.9319,8.4662
"147","Carnth",52.3693,8.5445
"148","Conus",52.0295,8.452
"149","Lapez 3",51.7681,7.9376
"150","Qat Chrystac",52.0235,8.8509
"151","Saffalore",52.2146,8.8136
"152","Xartun",52.5572,8.5069
"153","Gravan Seven",52.0426,8.1868
"154","Crollia",52.3565,8.2014
"155","Lythos Nine",51.4687,8.3047
"156","Ovise III",52.186,7.9404
"157","Vinsoth",51.8522,7.9978
"158","Agamar",52.234,8.2034
"159","Selaggis VI",52.0428,8.7062
"160","Barab II",52.3322,7.9983
"161","Perilious",51.8931,8.1806
"162","Ediorung",51.8826,8.3145
"163","Eos",51.7427,8.4728
"164","Lamarebb",52.6082,8.2115
"165","Charmath",52.5384,8.2592
"166","Jiaan",52.5963,8.3169
"167","Kur Minor",52.4797,8.6269
"168","Oslumpex V",52.7057,8.6337
