"144","Hanchin",52.0158,8.8121
"145","Hallitron-7",52.1741,7.8446
"146","Etorasp",51.7952,8.8423
"147","Bala",51.6806,8.1987
"148","Niian",51.9921,8.4066
"149","Vendrak V",52.0591,8.1113
"150","Neelgaimon",51.7091,8.4411
"151","Beta Olikark",51.8129,8.4499
"152","Trigalis",51.9051,8.7945
"153","Delphon",51.5888,8.0834
"154","Targonn",52.4875,8.2037
"155","Ferros VI",52.5728,8.5071
"156","Corellia",52.4253,8.4727
"157","Ku'Bakai 6",51.6842,7.9349
"158","Caamor",52.0974,8.2207
"159","Enarc",51.8856,8.4358
"160","Nubia",52.1776,8.6817
"161","Redcap",51.8545,8.0173
"162","Prakith",52.219,8.4863
"163","Gathus",51.9462,8.6
"164","Flashpoint",52.6477,8.4226
"165","Tammar",52.4708,7.9883
"166","Gamorr",51.9657,8.9404
"167","Altier",51.8649,8.8567
"168","Chav",52.1824,8.8168
"169","Venzeiia 2 Prime",52.1648,8.4167
"170","Geedon V",52.0077,7.9643
"171","Coachelle III",52.5051,8.0772
"172","Zeloa",52.5957,8.6879
"173","Ember",52.2808,8.7525
"174","Sirdar",51.6831,8.1428
"175","New Shella",52.3825,8.7194
"176","Raxus Prime",52.0069,8.2715
"177","Natinati",52.2655,8.9043
"178","Ios",52.2808,7.8908
"179","Kaon",52.5238,8.1321
"180","Gulma",51.8984,8.9068
"181","Gbu",51.7135,8.5769
