"70","Sikurd",51.8706,8.1503
"71","Yuka Major",51.6364,8.2819
"72","Tranthellix",52.3596,8.191
"73","Elrood",52.2034,8.884
"74","Cato Neimoidia",52.3609,8.0119
"75","Lotide",51.8118,8.1492
"76","Wielu",52.2412,8.5644
"77","Helska 5",52.4446,8.7285
"78","Beneris",52.1397,8.1316
"79","Helska 5",51.9877,8.1938
"80","Abonshee",51.8467,8.7765
"81","Dor Nameth",51.9338,8.8726
"82","Reigalius",52.0895,8.5789
"83","Sefon",51.751,8.2465
"84","Mon Torri",51.7892,8.5225
"85","Xal 3",52.3008,8.786
"86","Spira",51.6546,8.331
"87","Wen'he'dinae",52.5591,8.1864
"88","Yibikkoror",51.8462,8.1058
"89","Bescane",52.0503,8.1048
"90","Outpost",52.001,8.3995
"91","Chrondre",51.696,8.1037
"92","Xobome 6",52.1084,8.3254
"93","Jashwa",51.9083,8.1777
"94","Bakura-8",52.163,8.7421
"95","Lessuris",52.3485,8.374
"96","Almar",52.2235,8.0441
"97","Kanaver",51.9959,8.0462
"98","Ast Kikorie",52.4918,8.2004
"99","Dzass IV",52.0642,8.6722
"100","Dennaskar",52.0521,8.4971
"101","Nam Chorios",52.4016,8.5437
"102","Seft",51.4922,8.5249
"103","Gathus",52.5459,8.4642
"104","Sacorria",52.0772,7.9001
"105","Recopia",52.2898,8.1536
"106","Canti",51.6476,8.515
"107","Jastro III",52.0071,8.7993
"108","Kur Minor",52.4624,8.3844
"109","Arkania",51.7835,8.4679
"110","Altier",51.6953,8.3875
"111","Nanth'ri",52.4034,8.6868
"112","Aesolian",51.7866,8.3806
"113","Mobus",52.0456,8.8807
"114","Polixi",51.7972,8.2021
"115","Hyder",51.9946,7.9596
"116","Farstey",52.2543,8.1693
"117","Motexx",52.232,8.6192
"118","Kalla VII",52.3916,8.2188
"119","Charny",52.0532,8.1498
"120","Lettow",52.0387,8.9186
"121","Vergill",52.1155,8.4649
"122","Zham Hlar",52.3337,8.4028
"123","Kintan",52.5897,8.3288
"124","KyLessia",51.6784,8.3612
"125","Mustafar",52.4734,8.6261
"126","Aida",52.5748,8.4771
"127","Pencael IV",51.6456,8.5571
"128","Stenos",52.2066,8.6499
"129","Tro'Har",52.1564,8.8685
"130","Hishyim",51.9522,8.5291
"131","Skorrupon",51.842,8.0712
"132","Akana",52.4788,8.645
"133","Fennesa",52.2509,8.3363
"134","Grastes",51.8652,8.2678
"135","Abhean",51.596,8.4608
"136","Skako",51.7846,8.7334
"137","Caramm V",52.1226,8.7305
"138","Vogel 7",52.2644,8.6229
"139","Tandis Four",51.9413,8.3919
"140","Fleyars IV",52.1748,8.3725
"141","Baraboo",51.8455,8.3737
"142","Gymelo",52.4923,8.3965
"143","Drogheda",51.8365,8.802
"144","Hyder",52.2695,8.0672
"145","Theal",51.9257,8.6581
"146","Alderaan",52.0263,8.1488
"147","Ropagi II",51.8358,8.4386
"148","Alashan",52.3559,8.0873
"149","Tonder",51.8703,8.5071
"150","Arda-3",52.7004,8.4382
"151","Socorro",51.704,8.1543
"152","Reigalius",52.1388,8.4778
"153","Snake's Den",51.7677,8.4475
"154","Gendius V",52.0068,7.9779
"155","Butler's Cove",51.9589,8.6606
"156","Pii VI",52.0093,8.6455
